name,lat,lng,category,mode,dist,time
The Franklin Institute,39.9582109,-75.17313469999998,entertainment,bicycle,0.76,6.47
Philadelphia's Magic Gardens,39.9427128,-75.1593122,entertainment,bicycle,1.17,8.7
The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,bicycle,0.58,4.43
Institute of Contemporary Art,39.95406870000001,-75.1947096,entertainment,bicycle,1.38,10.12
Betsy Ross House,39.9522182,-75.1446397,entertainment,bicycle,1.69,13.53
Historical Society of Pennsylvania,39.94778699999999,-75.16273199999998,entertainment,bicycle,0.59,4.68
National Museum of American Jewish History,39.9502434,-75.14857680000001,entertainment,bicycle,1.35,10.05
Fireman's Hall Museum,39.9532585,-75.1426468,entertainment,bicycle,1.94,14.42
Perelman Building,39.967594,-75.17939100000002,entertainment,bicycle,1.48,11.93
The Rosenbach,39.9473109,-75.1750386,entertainment,bicycle,0.61,5.22
Rodin Museum,39.9619232,-75.17395789999998,entertainment,bicycle,0.97,8.48
University of Pennsylvania Museum Casting Program,39.9493114,-75.1915254,entertainment,bicycle,1.48,11.08
The Academy of Natural Sciences of Drexel University,39.9571169,-75.1710701,entertainment,bicycle,0.65,5.97
Fairmount Water Works,39.96581120000001,-75.1834918,entertainment,bicycle,1.67,13.07
Mario Lanza Institute,39.9373929,-75.155521,entertainment,bicycle,1.74,13.15
Barnes Foundation,39.9606433,-75.17280749999998,entertainment,bicycle,0.91,8.37
Penn Museum,39.94923920000001,-75.191367,entertainment,bicycle,1.48,11.12
The African American Museum in Philadelphia,39.95326139999999,-75.15175620000002,entertainment,bicycle,1.36,10.2
American Philosophical Society,39.9486222,-75.1494434,entertainment,bicycle,1.27,10.17
Ennovance Capital LLC,39.949553,-75.166917,entertainment,bicycle,0.38,2.92
The Print Center,39.9481309,-75.1685605,entertainment,bicycle,0.32,3.85
National Liberty Museum,39.94888059999999,-75.1468778,entertainment,bicycle,1.4,10.33
Science History Institute,39.9487962,-75.1466157,entertainment,bicycle,1.4,10.15
Saint Thomas Aquinas Church,39.93023499999999,-75.1739183,entertainment,bicycle,1.56,12.48
Bethany Mission Gallery,39.9636037,-75.16388069999998,entertainment,bicycle,1.18,10.7
Hill-Physick House,39.9443118,-75.1483538,entertainment,bicycle,1.66,12.78
PII Gallery,39.95384079999999,-75.1443386,entertainment,bicycle,1.81,13.25
Masonic Temple,39.95348010000001,-75.1630651,entertainment,bicycle,0.71,5.48
Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.17,3.17
South Philadelphia Peace Garden,39.93679040000001,-75.18911740000001,entertainment,bicycle,1.71,14.6
Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.72,12.98
Wells Fargo Museum,39.94968929999999,-75.1639465,entertainment,bicycle,0.39,2.87
Tornado Village,39.9501278,-75.20222059999998,entertainment,bicycle,1.95,14.57
Center for Architecture and Design,39.953848,-75.16044800000002,entertainment,bicycle,0.85,7.8
The Fabric Workshop and Museum,39.9537074,-75.1602417,entertainment,bicycle,0.82,7.8
Masonic Library & Museum-Pa,39.9536194,-75.1625712,entertainment,bicycle,0.76,6.2
40th AIR studio,39.95595229999999,-75.20288240000002,entertainment,bicycle,1.88,14.65
Benjamin Franklin Museum,39.94963920000001,-75.1468572,entertainment,bicycle,1.43,10.53
Philadelphia Covention CenterShow,39.9570268,-75.2008568,entertainment,bicycle,1.89,14.15
Museum of the American Revolution,39.94834520000001,-75.1458816,entertainment,bicycle,1.45,11.33
The Center For Art In Wood,39.9533639,-75.1447306,entertainment,bicycle,1.76,13.75
Second Bank of the United States Portrait Gallery,39.9485485,-75.14842770000001,entertainment,bicycle,1.32,10.45
Powel House,39.9457406,-75.14684179999998,entertainment,bicycle,1.63,13.32
New Hall Military Museum,39.9484523,-75.1472179,entertainment,bicycle,1.4,10.9
Figmago,39.941842,-75.15664799999998,entertainment,bicycle,1.34,10.02
Philadelphia Museum of Jewish Art,39.96380809999999,-75.160759,entertainment,bicycle,1.45,11.9
Quartier joli,39.94363720000001,-75.1487083,entertainment,bicycle,1.57,12.53
Septa Transit Museum,39.9518251,-75.16051390000001,entertainment,bicycle,0.72,5.5
Mantua Planters,39.963333,-75.1874021,entertainment,bicycle,1.76,13.52
Romanian Museum & Gallery,39.94719110000001,-75.1683656,entertainment,bicycle,0.56,4.6
Mural,39.9511456,-75.17762929999998,entertainment,bicycle,0.39,2.93
Tiger at Bay,39.9684374,-75.182144,entertainment,bicycle,1.6,12.55
BMW Welt,39.9464855,-75.16396970000002,entertainment,bicycle,0.65,4.87
Parque philly,39.9670977,-75.18326090000002,entertainment,bicycle,1.63,12.75
St. Kyle of KEK Statue,39.9495623,-75.1718321,entertainment,bicycle,0.09,1.08
Pretzel Museum,39.95435499999999,-75.14434539999998,entertainment,bicycle,1.83,13.67
Museum Network Inc,39.9515436,-75.16583609999998,entertainment,bicycle,0.57,4.33
Placa AMOR Philadelfia,39.9599334,-75.16497820000002,entertainment,bicycle,0.91,7.85
Rocki,39.96438060000001,-75.1795812,entertainment,bicycle,1.34,10.55
#5. Old St. Pauls Episcopal,39.9463161,-75.1464584,entertainment,bicycle,1.59,11.68
Colors of Light Mural by Josh Sarantitis,39.95699109999999,-75.1585283,entertainment,bicycle,1.14,9.12
Alexander Hamiltons Former Home,39.94691779999999,-75.146085,entertainment,bicycle,1.73,12.8
Dolly Todd House,39.9474574,-75.14779469999998,entertainment,bicycle,1.44,10.43
Rodin Museum Property,39.960926,-75.1739089,entertainment,bicycle,0.9,8.0
Bishop White House,39.947294,-75.1467776,entertainment,bicycle,1.52,13.22
Historic Philadelphia,39.9500455,-75.14381170000001,entertainment,bicycle,1.63,12.52
Barnes Foundation Gate House,39.9601671,-75.1718449,entertainment,bicycle,0.82,7.35
Grumman Lunar Module,39.958022,-75.1735521,entertainment,bicycle,0.76,6.47
Pennsylvania Academy of the Fine Arts - PAFA,39.95559859999999,-75.1631457,entertainment,bicycle,0.87,6.7
National Museum of American Jewish History Museum Store,39.9502497,-75.14817029999998,entertainment,bicycle,1.39,10.08
Franklin Court Printing Office,39.950124,-75.1466125,entertainment,bicycle,1.47,10.65
獨立遊客中心,39.9514781,-75.14991169999998,entertainment,bicycle,1.35,11.27
Train Factory,39.95813890000001,-75.17262579999998,entertainment,bicycle,0.7,5.78
Photo Pop Philly,39.949929,-75.1487807,entertainment,bicycle,1.35,10.02
President's House Site,39.95044199999999,-75.15008459999999,entertainment,bicycle,1.28,9.4
Liberty Bell Center,39.95021120000001,-75.15015559999998,entertainment,bicycle,1.31,10.18
Liberty Bell,39.9525839,-75.1652215,entertainment,bicycle,0.48,3.58
The Menorah,39.95435939999999,-75.1596106,entertainment,bicycle,1.14,8.78
Legacy Mural,39.94915340000001,-75.15291909999998,entertainment,bicycle,1.1,8.13
Independence Hall,39.9552145,-75.1636616,entertainment,bicycle,0.86,7.58
West Wing Great Essentials Exhibit,39.9489474,-75.15035780000002,entertainment,bicycle,1.2,9.4
Bridgette Mayer Gallery,39.9522968,-75.1570655,entertainment,bicycle,1.03,7.87
Congress Hall,39.948957,-75.15066170000001,entertainment,bicycle,1.21,9.48
Fotto Star Gallery,39.95163270000001,-75.15574509999998,entertainment,bicycle,0.97,7.23
Congress Hall,39.94897280000001,-75.15065469999998,entertainment,bicycle,1.21,9.45
Franklin Field,39.9502159,-75.19010920000002,entertainment,bicycle,1.45,10.82
Vox Populi,39.9583049,-75.1566228,entertainment,bicycle,1.33,11.2
Philadelphia's Magic Gardens,39.9427128,-75.1593122,entertainment,bicycle,1.17,8.7
Art 4 Business Inc,39.95835870000001,-75.1953934,entertainment,bicycle,1.75,13.4
The Print Center,39.9481309,-75.1685605,entertainment,bicycle,0.32,3.85
The University of the Arts,39.9458813,-75.16526640000002,entertainment,bicycle,0.66,4.77
PhilaMOCA,39.96222279999999,-75.1575062,entertainment,bicycle,1.53,12.8
Art Studio: Melanie Miller,39.94686979999999,-75.1671697,entertainment,bicycle,0.55,4.18
H. Smith Shop,39.93591710000001,-75.1783978,entertainment,bicycle,1.2,11.57
Pearlstein Gallery,39.9571472,-75.19293940000001,entertainment,bicycle,1.7,13.38
Eyes Gallery,39.941576,-75.149363,entertainment,bicycle,1.68,12.43
"DAVID ROCCO GALLERY, LLC",39.9475922,-75.15852799999998,entertainment,bicycle,0.83,7.0
The Clay Studio,39.9530694,-75.1429583,entertainment,bicycle,1.93,14.2
Hahn Gallery,39.96660079999999,-75.17794049999998,entertainment,bicycle,1.48,11.63
NAPOLEON,39.958302,-75.156601,entertainment,bicycle,1.33,11.23
Esther Klein Gallery,39.95580560000001,-75.19458409999999,entertainment,bicycle,1.5,11.22
Collectible Art Gallery,39.9521124,-75.17526600000002,entertainment,bicycle,0.49,4.48
Alere LLC,39.9422114,-75.17460919999998,entertainment,bicycle,0.72,7.58
Goldie Paley Gallery,39.95727029999999,-75.1719562,entertainment,bicycle,0.69,5.7
Cerulean Arts,39.9656537,-75.1596235,entertainment,bicycle,1.57,12.87
The Plastic Club,39.94718320000001,-75.16156059999999,entertainment,bicycle,0.7,5.53
S U G A R C U B E ®,39.9528848,-75.14516119999998,entertainment,bicycle,1.71,12.55
Jim Loewer Glass,39.938875900000006,-75.1639665,entertainment,bicycle,1.4,10.43
Justin Images Photography Gallery,39.95232180000001,-75.17330279999999,entertainment,bicycle,0.3,2.4
Jed Williams Studio,39.9413677,-75.15304139999998,entertainment,bicycle,1.55,11.72
Khmer Art Gallery,39.9583092,-75.15656609999998,entertainment,bicycle,1.34,11.28
Athenaeum of Philadelphia,39.94687259999999,-75.1509588,entertainment,bicycle,1.34,9.93
Rosenwald-Wolf Gallery,39.94594269999999,-75.1647778,entertainment,bicycle,0.65,4.72
Talismanik,39.94477930000001,-75.1801309,entertainment,bicycle,0.88,7.03
Mangel Art Gallery,39.9531865,-75.1749671,entertainment,bicycle,0.46,5.03
Fotto Star Gallery,39.95163270000001,-75.15574509999998,entertainment,bicycle,0.97,7.23
Dalet Gallery,39.9530961,-75.1429095,entertainment,bicycle,1.93,14.18
David David Gallery,39.9480512,-75.17126400000002,entertainment,bicycle,0.17,2.8
Wendy's Frame Shop,39.9303256,-75.16862549999998,entertainment,bicycle,1.75,12.7
FrameWorks Studio & Gallery,39.95091199999999,-75.175961,entertainment,bicycle,0.3,2.35
Foundation For Self Taught,39.95264960000001,-75.1690393,entertainment,bicycle,0.23,1.8
MATCHBOX PHILLY | GLASS GALLERY & SMOKESHOP,39.9423329,-75.153646,entertainment,bicycle,1.45,10.75
leo sewell,39.960355,-75.19454700000001,entertainment,bicycle,1.92,14.75
Art Around Gallery,39.952296200000006,-75.1739587,entertainment,bicycle,0.31,3.52
The Hacktory,39.9593038,-75.19481009999998,entertainment,bicycle,1.77,13.68
RACSO Gallery,39.9545628,-75.1668505,entertainment,bicycle,0.52,4.93
Plays and Players Gallery,39.9467876,-75.17038240000002,entertainment,bicycle,0.4,4.23
Custom Frame Shop / deVecchis Gallery,39.9415607,-75.14943319999998,entertainment,bicycle,1.68,12.42
ART @t Bridge Club of Center City,39.9495926,-75.16852,entertainment,bicycle,0.15,2.07
3rd Street Gallery,39.941094,-75.14779999999998,entertainment,bicycle,1.81,14.35
Cardell Dance Studio,39.9668771,-75.1656459,entertainment,bicycle,1.45,11.75
Mary Nomecos,39.94667099999999,-75.183089,entertainment,bicycle,0.96,7.68
John Formicola Fine Arts,39.9371264,-75.1558378,entertainment,bicycle,1.79,13.62
TM Sculpture,39.97009079999999,-75.15859669999998,entertainment,bicycle,1.86,14.73
Art & The Ageless Gardens,39.9463513,-75.181901,entertainment,bicycle,0.92,7.27
Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.17,3.17
Heavy Bubble HQ,39.9388907,-75.16379529999998,entertainment,bicycle,1.36,10.4
Works On Paper,39.949915,-75.1680362,entertainment,bicycle,0.21,3.17
Beyond the Seams,39.9688896,-75.16029540000002,entertainment,bicycle,1.74,13.85
Calderwood Gallery,39.96454,-75.1605235,entertainment,bicycle,1.55,13.1
Kelly Wallace,39.9447594,-75.1602001,entertainment,bicycle,0.97,8.75
C R Ettinger Studio,39.94541419999999,-75.17912820000002,entertainment,bicycle,0.87,7.03
Project Joy Studio,39.938924,-75.1637497,entertainment,bicycle,1.36,10.4
Wholistic.Art,39.9582606,-75.1567184,entertainment,bicycle,1.31,10.25
Da Vinci Art Alliance,39.9388477,-75.15495990000002,entertainment,bicycle,1.71,12.97
Art,39.9633872,-75.1649809,entertainment,bicycle,1.17,9.7
Brooke Lanier Fine Art,39.937725,-75.150222,entertainment,bicycle,1.97,14.67
Arch Enemy Arts,39.9519098,-75.1421522,entertainment,bicycle,1.88,14.02
Twenty-Two Gallery,39.949442,-75.17788900000002,entertainment,bicycle,0.59,4.72
Nancy Moses Planning & Development,39.94654320000001,-75.150932,entertainment,bicycle,1.39,10.82
Pageant: Soloveev,39.9413221,-75.1527823,entertainment,bicycle,1.55,11.73
Twenty-Two Gallery,39.949442,-75.17788900000002,entertainment,bicycle,0.59,4.72
Light Box Arts,39.9502165,-75.16919890000001,entertainment,bicycle,0.14,1.07
Sol Mednick Gallery,39.94902310000001,-75.1639486,entertainment,bicycle,0.46,4.98
BlinkArt Gallery,39.94808219999999,-75.1429098,entertainment,bicycle,1.6,11.73
The Galleries At Moore,39.9572925,-75.172217,entertainment,bicycle,0.67,5.62
WOA Gallery,39.94858600000001,-75.14448490000002,entertainment,bicycle,1.51,11.27
Dolan Maxwell Inc,39.94880339999999,-75.1757586,entertainment,bicycle,0.33,4.15
Grizzly Grizzly,39.95830730000001,-75.1565993,entertainment,bicycle,1.33,11.23
Dane Fine Art,39.9612079,-75.14934889999998,entertainment,bicycle,1.92,14.55
PII Gallery,39.95384079999999,-75.1443386,entertainment,bicycle,1.81,13.25
Artjaz Gallery,39.95178380000001,-75.1435341,entertainment,bicycle,1.76,14.58
Collectible Art & Frames,39.9521823,-75.17523659999998,entertainment,bicycle,0.47,4.27
Lisa M Reisman & Cie Ltd,39.94917810000001,-75.14269490000002,entertainment,bicycle,1.66,12.37
Philadelphia Visionary Arts Gallery,39.93868320000001,-75.14990490000002,entertainment,bicycle,1.9,14.12
Locks Gallery,39.945925,-75.151673,entertainment,bicycle,1.41,10.2
I. Brewster & Co.,39.9609744,-75.14945340000001,entertainment,bicycle,1.9,14.82
Art At The Bourse,39.94985670000001,-75.14850489999998,entertainment,bicycle,1.36,10.12
Paradigm Gallery + Studio,39.9393078,-75.14980059999998,entertainment,bicycle,1.86,13.82
Studio Associates,39.9467295,-75.1700578,entertainment,bicycle,0.41,3.22
Tribal Home,39.9517338,-75.14540759999998,entertainment,bicycle,1.63,12.0
Oriental Art Gallery,39.93947499999999,-75.1495765,entertainment,bicycle,1.85,13.73
Brandywine Workshop,39.9420671,-75.16617579999998,entertainment,bicycle,0.96,7.07
LORD LUDD,39.949986,-75.1460333,entertainment,bicycle,1.5,10.88
Time Food,39.94027699999999,-75.14967759999998,entertainment,bicycle,1.79,13.32
New Image Art & Frame,39.95225749999999,-75.17330489999998,entertainment,bicycle,0.3,2.37
Vintage Photography,39.95230079999999,-75.17043009999998,entertainment,bicycle,0.17,1.47
Gross Mc Cleaf Gallery,39.9502352,-75.16722399999998,entertainment,bicycle,0.22,1.58
The SPACE Art Gallery,39.94002099999999,-75.15582640000002,entertainment,bicycle,1.53,12.15
Liberty Art & Framing,39.9508314,-75.1738984,entertainment,bicycle,0.2,1.62
Giovinetti Studios,39.94128920000001,-75.15035350000002,entertainment,bicycle,1.69,12.73
Bluestone Gallery Llc,39.9559438,-75.14429390000002,entertainment,bicycle,1.91,14.22
Dupree Gallery,39.9409824,-75.1523605,entertainment,bicycle,1.59,12.0
Partners and Son,39.9414667,-75.15261129999998,entertainment,bicycle,1.56,11.6
Alexander Calder Stabile Sculpture,39.95577189999999,-75.16728859999998,entertainment,bicycle,0.66,5.18
Dina Wind,39.94803270000001,-75.15305599999998,entertainment,bicycle,1.18,9.9
COSM Chapel of Sacred Mirrors,39.9589742,-75.15973679999998,entertainment,bicycle,1.16,9.25
B Square Gallery,39.94207309999999,-75.15725040000002,entertainment,bicycle,1.35,10.4
Schwarz Gallery,39.951614000000006,-75.17066700000002,entertainment,bicycle,0.13,1.78
Fleisher/Ollman Gallery,39.9619658,-75.15352340000003,entertainment,bicycle,1.79,14.22
Gallery Joe,39.9520345,-75.14541290000003,entertainment,bicycle,1.65,12.12
The Center For Emerging Visual Artists,39.9486558,-75.1707729,entertainment,bicycle,0.14,2.42
Ray Arts Gallery,39.9505578,-75.17077009999998,entertainment,bicycle,0.04,0.27
Twelve Gates Arts,39.95227799999999,-75.14350499999998,entertainment,bicycle,1.99,14.62
Space 1026,39.9535738,-75.1573768,entertainment,bicycle,1.02,8.08
Millennium Art Gallery Inc.,39.949036,-75.163516,entertainment,bicycle,0.67,5.18
Susan Hagen,39.951799,-75.16948959999998,entertainment,bicycle,0.19,2.77
"B and K Arts, LLC",39.9442664,-75.16864129999998,entertainment,bicycle,0.65,5.82
Stanek Gallery,39.95514970000001,-75.14486679999997,entertainment,bicycle,1.88,14.17
Larry Becker Contemporary Art,39.9511231,-75.1433407,entertainment,bicycle,1.71,13.6
Pentimenti Gallery,39.9531754,-75.1429059,entertainment,bicycle,1.92,14.33
M Finkel & Daughter,39.94461919999999,-75.1581188,entertainment,bicycle,1.06,7.9
Bridgette Mayer Gallery,39.948085,-75.1530369,entertainment,bicycle,1.18,9.92
Gallery Joe,39.9467559,-75.14995909999998,entertainment,bicycle,1.4,10.33
Freiman Stoltzfus Gallery Philadelphia,39.94471770000001,-75.1596677,entertainment,bicycle,0.98,8.03
Gross Mc Cleaf Gallery,39.9502352,-75.16722399999998,entertainment,bicycle,0.22,1.58
Freiman Stoltzfus Gallery Philadelphia,39.94471770000001,-75.1596677,entertainment,bicycle,0.98,8.03
Troyka Fine Arts Gallery,39.9452568,-75.16369240000002,entertainment,bicycle,0.76,5.68
Rebecca O'Leary Art Advisory,39.9484149,-75.16504239999998,entertainment,bicycle,0.46,3.47
Kapp Kapp,39.94573169999999,-75.162735,entertainment,bicycle,0.82,6.43
Lucky Strike Philadelphia,39.9503667,-75.16324200000003,entertainment,bicycle,0.55,4.22
Pep Bowl,39.9354732,-75.16777090000002,entertainment,bicycle,1.4,10.23
Otto E. Albrecht Music Library,39.95264079999999,-75.19357590000001,entertainment,bicycle,1.24,9.08
Historical Society of Pennsylvania,39.94778699999999,-75.16273199999998,entertainment,bicycle,0.59,4.68
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
American Philosophical Society,39.9486222,-75.1494434,entertainment,bicycle,1.27,10.17
Robert Dunning Dripps Library,39.94996789999999,-75.1930038,entertainment,bicycle,1.37,10.22
Medical Library,39.9455612,-75.1555765,entertainment,bicycle,1.16,9.03
Annenberg School for Communication Library,39.9529215,-75.1955936,entertainment,bicycle,1.35,9.92
Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,0.8,7.38
Biomedical Library,39.9495032,-75.19594839999998,entertainment,bicycle,1.71,12.8
Medical Library,39.9455612,-75.1555765,entertainment,bicycle,1.16,9.03
Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,0.8,7.38
Drexel University Libraries,39.95529500000001,-75.1898635,entertainment,bicycle,1.25,9.32
National Federation-Abstrctng,39.949423900000006,-75.16690320000002,entertainment,bicycle,0.38,2.97
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
South Philadelphia Library,39.92914330000001,-75.16908269999998,entertainment,bicycle,1.84,14.2
Business Resource and Innovation Center at the Free Library of Philadelphia,39.9592686,-75.17071640000002,entertainment,bicycle,0.73,6.8
Brogan James M,39.95267070000001,-75.16821329999998,entertainment,bicycle,0.33,2.62
Scott Memorial Library at Thomas Jefferson University,39.94830169999999,-75.1581321,entertainment,bicycle,0.99,8.0
Science History Institute,39.9487962,-75.1466157,entertainment,bicycle,1.4,10.15
Charles Santore Library,39.9370777,-75.15531329999997,entertainment,bicycle,1.75,13.28
Queen Memorial Library,39.93788970000001,-75.18127390000002,entertainment,bicycle,1.36,11.42
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
The Donald F & Mildred Topp Othmer Library of Chemical History,39.9489717,-75.14655450000002,entertainment,bicycle,1.41,10.38
SPB Library,39.9291832,-75.1692882,entertainment,bicycle,1.86,13.82
Albert M. Greenfield Library,39.9458792,-75.1645352,entertainment,bicycle,0.69,5.17
Region III Library,39.9482175,-75.1516503,entertainment,bicycle,1.26,9.27
Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,0.8,7.38
Library Co of Philadelphia,39.947810200000006,-75.16311850000002,entertainment,bicycle,0.6,4.95
Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,0.8,7.38
Philadelphia Museum of Art Library & Archives,39.96769060000001,-75.1795372,entertainment,bicycle,1.48,12.07
Walnut Street West Library,39.9538204,-75.20246,entertainment,bicycle,1.75,13.07
Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.72,12.98
Aids Library,39.9479863,-75.16188009999998,entertainment,bicycle,0.63,5.03
Independence Historical Library,39.9473026,-75.14617790000001,entertainment,bicycle,1.66,12.38
Charles L. Durham Library,39.9638919,-75.19115339999998,entertainment,bicycle,1.93,14.87
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
Van Pelt Library,39.95272360000001,-75.1940023,entertainment,bicycle,1.27,9.27
Charles Santore Library,39.9370777,-75.15531329999997,entertainment,bicycle,1.75,13.28
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
Rare Book & Manuscript Library,39.9526438,-75.1936932,entertainment,bicycle,1.25,9.13
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
Demography Library,39.952081,-75.19804719999998,entertainment,bicycle,1.66,14.25
Music Library and Ormandy Center,39.952593,-75.1935678,entertainment,bicycle,1.27,10.62
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
Education Commons,39.9504639,-75.1892797,entertainment,bicycle,1.55,11.2
Audio Visual Resource Library,39.945879700000006,-75.1484718,entertainment,bicycle,1.55,11.27
Library for the Blind and Physically Handicapped,39.9621155,-75.16405329999998,entertainment,bicycle,1.05,8.15
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
Athenaeum of Philadelphia,39.94687259999999,-75.1509588,entertainment,bicycle,1.34,9.93
Community College - Phil Library,39.9623095,-75.1655602,entertainment,bicycle,1.06,8.37
Nursing History Center,39.94906059999999,-75.1959494,entertainment,bicycle,1.71,12.85
Hoyle Fickler Herschel-Mathes,39.9525474,-75.16735209999999,entertainment,bicycle,0.37,2.82
Philadelphia City Institute,39.9494607,-75.17327449999998,entertainment,bicycle,0.19,2.13
Fisher Fine Arts Library,39.95161069999999,-75.1927695,entertainment,bicycle,1.31,11.47
Scott Memorial Library at Thomas Jefferson University,39.948341000000006,-75.15825699999998,entertainment,bicycle,0.99,8.07
Dental Library,39.9527238,-75.20342590000001,entertainment,bicycle,1.84,13.72
Veterinary School Library,39.9499783,-75.20008929999999,entertainment,bicycle,1.8,14.52
Medical Library,39.9718848,-75.1627053,entertainment,bicycle,1.73,14.23
Chemistry Library,39.950738,-75.19219,entertainment,bicycle,1.31,9.55
Museum Library,39.9492597,-75.19132950000002,entertainment,bicycle,1.48,11.12
Lippincott Wharton Sch Library,39.95262319999999,-75.193484,entertainment,bicycle,1.24,9.85
Monell Chemical Senses Center,39.95585820000001,-75.193179,entertainment,bicycle,1.47,11.17
Krausz Library of Podiatric Medicine,39.954781,-75.15328530000002,entertainment,bicycle,1.35,10.35
Independence Library,39.9502814,-75.1523394,entertainment,bicycle,1.15,8.52
Parkway Central Library,39.95956470000001,-75.17104450000002,entertainment,bicycle,0.8,7.33
Learning Lab,39.94950120000001,-75.1733449,entertainment,bicycle,0.2,1.83
Math Physics Astronomy Library,39.95211,-75.18979809999998,entertainment,bicycle,1.09,8.92
Charles Kelman Library,39.9480211,-75.1551375,entertainment,bicycle,1.16,8.5
Philadelphia Law Library,39.9523277,-75.16354319999998,entertainment,bicycle,0.54,4.95
Biddle Law Library,39.9538891,-75.1930904,entertainment,bicycle,1.29,11.3
John C.Haas Archive Of Science And Business At CHF,39.94920259999999,-75.1459998,entertainment,bicycle,1.47,10.82
Associated Library Services,39.95400220000001,-75.1702608,entertainment,bicycle,0.29,2.62
Pepper Hamilton Law Library,39.9557518,-75.1700194,entertainment,bicycle,0.4,3.5
"Vincent R. McGuinness, Jr.",39.95265879999999,-75.1682021,entertainment,bicycle,0.33,2.62
Central Childrens Department,39.959549,-75.17158719999998,entertainment,bicycle,0.78,7.83
American Philosophical Society Library,39.94837620000001,-75.1489423,entertainment,bicycle,1.36,11.67
Jenkins Law Library,39.9536091,-75.17012079999998,entertainment,bicycle,0.25,2.15
National Railway Historic Society,39.95591,-75.17308969999998,entertainment,bicycle,0.59,5.1
Philadelphia Historical Library,39.9547062,-75.16361850000001,entertainment,bicycle,0.68,6.82
Newspaper and Microfilm Department,39.95947570000001,-75.1714782,entertainment,bicycle,0.77,7.73
Field Teen Center,39.95983629999999,-75.1714415,entertainment,bicycle,0.82,8.17
Reader Development,39.95960549999999,-75.17102360000001,entertainment,bicycle,0.8,7.38
Access & Literacy Services,39.95939219999999,-75.1710767,entertainment,bicycle,0.75,6.92
Drexel University Hahnemann Library,39.95715209999999,-75.163426,entertainment,bicycle,0.82,6.93
Magee Rehab Hospital Learning Library,39.95677050000001,-75.165439,entertainment,bicycle,0.69,5.38
Ewell Sale Stewart Library and Archives,39.95681099999999,-75.171015,entertainment,bicycle,0.55,5.83
Eastern State Penitentiary,39.9683364,-75.17266479999998,entertainment,bicycle,1.45,12.57
National Constitution Center,39.95369549999999,-75.1491166,entertainment,bicycle,1.63,12.98
Philadelphia Museum of Art,39.9655697,-75.18096609999998,entertainment,bicycle,1.39,11.12
The Franklin Institute,39.9582109,-75.17313469999998,entertainment,bicycle,0.76,6.47
Philadelphia's Magic Gardens,39.9427128,-75.1593122,entertainment,bicycle,1.17,8.7
The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,bicycle,0.58,4.43
Institute of Contemporary Art,39.95406870000001,-75.1947096,entertainment,bicycle,1.38,10.12
Betsy Ross House,39.9522182,-75.1446397,entertainment,bicycle,1.69,13.53
Historical Society of Pennsylvania,39.94778699999999,-75.16273199999998,entertainment,bicycle,0.59,4.68
National Museum of American Jewish History,39.9502434,-75.14857680000001,entertainment,bicycle,1.35,10.05
Fireman's Hall Museum,39.9532585,-75.1426468,entertainment,bicycle,1.94,14.42
Perelman Building,39.967594,-75.17939100000002,entertainment,bicycle,1.48,11.93
The Rosenbach,39.9473109,-75.1750386,entertainment,bicycle,0.61,5.22
Rodin Museum,39.9619232,-75.17395789999998,entertainment,bicycle,0.97,8.48
University of Pennsylvania Museum Casting Program,39.9493114,-75.1915254,entertainment,bicycle,1.48,11.08
The Academy of Natural Sciences of Drexel University,39.9571169,-75.1710701,entertainment,bicycle,0.65,5.97
Fairmount Water Works,39.96581120000001,-75.1834918,entertainment,bicycle,1.67,13.07
Mario Lanza Institute,39.9373929,-75.155521,entertainment,bicycle,1.74,13.15
Barnes Foundation,39.9606433,-75.17280749999998,entertainment,bicycle,0.91,8.37
Penn Museum,39.94923920000001,-75.191367,entertainment,bicycle,1.48,11.12
The African American Museum in Philadelphia,39.95326139999999,-75.15175620000002,entertainment,bicycle,1.36,10.2
American Philosophical Society,39.9486222,-75.1494434,entertainment,bicycle,1.27,10.17
